country,date,lower_20,lower_50,lower_90,mean,median,sd,upper_20,upper_50,upper_90
Lithuania,2022-01-24,1.04402050209249,1.03095755340275,1.00529142152525,1.06151960444509,1.05794282344634,0.0420392056732672,1.06596289451553,1.08100801204737,1.129061814742
Lithuania,2022-01-25,1.0464999766369099,1.03195723268522,1.00554069583245,1.061354870155425,1.058171410067105,0.0425859131496987,1.0662552602177549,1.08094293601449,1.1305015459324
Lithuania,2022-01-26,1.04781428786406,1.03241179505147,1.00527445746081,1.06047307382114,1.05715681613703,0.0399859646408277,1.06548665055214,1.0799654124851,1.12991530086987
Lithuania,2022-01-27,1.0459214783005,1.03084918468254,1.0044446785458852,1.058812288824865,1.0553407866250302,0.04029541998451815,1.06355178469583,1.07904026135484,1.12713094161737
Lithuania,2022-01-28,1.04468514273672,1.02965709732921,1.00386323499053,1.05678835168829,1.05331283692405,0.0399430266515223,1.06179888492698,1.07739688743128,1.12689982366992
Lithuania,2022-01-29,1.042139890788485,1.0279278882383651,1.002152336771665,1.053870306552805,1.050295718764315,0.04115676933539805,1.0594076302510351,1.074378676762085,1.1237015420847851
Lithuania,2022-01-30,1.038473171320635,1.0254410474203501,0.9973602075678605,1.05017444190628,1.0467886047233401,0.0439854697992624,1.05594281991917,1.07065410547272,1.12141388734225
Lithuania,2022-01-31,1.0352180829860251,1.02297550369541,0.989761394746054,1.046207094474835,1.042990166482105,0.047533780317275454,1.0523292532207,1.06643305133054,1.11828574841279
Lithuania,2022-02-01,1.03203342559187,1.0199845648917,0.983550782930875,1.04202418979573,1.03979165958206,0.04679344587343,1.04803570114703,1.06323312013045,1.11931140248567
Lithuania,2022-02-02,1.02768766698539,1.0160236012032,0.9744987500844875,1.038534507583805,1.034903922435145,0.0492790996844045,1.044287591354155,1.059984956391475,1.110018260078205
Lithuania,2022-02-03,1.02248749794166,1.0113213682086,0.964964640454599,1.03417077697636,1.03059276614802,0.0525260083959959,1.03989085960975,1.05615000833313,1.10194430275259
Lithuania,2022-02-04,1.018507676490665,1.00641250465432,0.9636481821966915,1.029611973052185,1.02681590894137,0.0535566520520277,1.036874632215985,1.053400608646995,1.09994279157873
Lithuania,2022-02-05,1.01354152358741,1.00066128672928,0.966863711542796,1.02415987048924,1.0235695829052,0.0535213462916899,1.03330757224495,1.05039598436406,1.09365241448789
Lithuania,2022-02-06,1.0084476534247,0.994620681348423,0.958441003557264,1.01900672225237,1.01803853002696,0.0585514453876135,1.02870073389671,1.04369792619444,1.09267414413708
Lithuania,2022-02-07,1.00389254324234,0.988808042758986,0.949247620899672,1.01483387946457,1.01297713473959,0.0639621022036453,1.02256297855947,1.03616714382461,1.09469935663926
Lithuania,2022-02-08,0.9988751807333436,0.9828409103919055,0.9429408241493049,1.0079664275174598,1.006865276562995,0.06538758631373726,1.0157799743965201,1.029386534026125,1.09738307503396
Lithuania,2022-02-09,0.993040896549175,0.978586048691881,0.939147914802254,1.00228003634091,1.0020619892723,0.066559787942804,1.00890308305559,1.02156066432209,1.10050080938863
Lithuania,2022-02-10,0.9863238697469985,0.972079642612907,0.9334177143117695,0.9946445906336645,0.997049312627867,0.07102924953121685,1.003605639905635,1.02274462857407,1.0990882193896598
Lithuania,2022-02-11,0.98011105240368,0.965051641948685,0.925760182214302,0.987061224488117,0.994309608522238,0.0776592570632425,1.00091612553489,1.02807364801637,1.09658677241216
Lithuania,2022-02-12,0.976215749691822,0.9590001787482836,0.9183575809829355,0.9832916445025515,0.9917872495691991,0.08147893610223494,1.0054168011934386,1.03129474205849,1.1019545372210948
Lithuania,2022-02-13,0.9705619306098541,0.9520456570282225,0.9105911294915485,0.978848598604655,0.9875833940668111,0.08772948974172995,1.0021596501754646,1.031058021086395,1.1080979520399952
Lithuania,2022-02-14,0.966222657808069,0.9452471920741521,0.9007383888565035,0.9761446509001606,0.98364983108467,0.09190702244333845,0.9996234581060099,1.030659747680355,1.1150959605953101
Lithuania,2022-02-15,0.96142498314992,0.938683946148788,0.89184942960611,0.971990563522323,0.987817373606687,0.0978309490510458,1.01050005233171,1.03372928154453,1.12098237908996
Lithuania,2022-02-16,0.9563159747008445,0.933246691591532,0.8814931951300815,0.966319856013997,0.975823545336918,0.09925432490604785,0.997142627851315,1.031301617950875,1.10847296890782
Lithuania,2022-02-17,0.948958150141965,0.926557658664175,0.870113873594159,0.957378520167678,0.960642568694779,0.102807254647281,0.98395419986782,1.0294657175319,1.09086521026111
Lithuania,2022-02-18,0.9402503781778955,0.9220269966715244,0.8658077487276505,0.9472496402336414,0.951482424027625,0.10205357838296675,0.9757564260993685,1.0088728793376704,1.061856484364975
Lithuania,2022-02-19,0.934289491186241,0.91655270038331,0.858750973772847,0.938679453558603,0.945688514028378,0.0980267244580094,0.964655774342837,0.984519729094077,1.02828474781236
Lithuania,2022-02-20,0.9314976842341,0.910155123444894,0.849653628557359,0.935623139778867,0.945174046697376,0.104241211165321,0.96157106876968,0.982729106246097,1.02992765381695
Lithuania,2022-02-21,0.928434908333441,0.905469225724584,0.838469544683053,0.933073420694026,0.943989527834802,0.110529947910129,0.958467507050291,0.980662074235869,1.03166656353391
Lithuania,2022-02-22,0.925031840524848,0.902546785241353,0.828379240823364,0.9306981310033136,0.9370983484606861,0.0950860075026521,0.9517673312045265,0.9781017644378176,1.029838888918625
Lithuania,2022-02-23,0.921646966283138,0.897289535371001,0.816067594152364,0.928689683777603,0.931720353400424,0.0799507780260878,0.945182200628728,0.976902807144273,1.02768895454072
Lithuania,2022-02-24,0.9201588149434146,0.892140727994018,0.806567966773036,0.9267719173362501,0.930215116204649,0.08334430047005084,0.941652657038641,0.9741603599372445,1.0269899984327902
Lithuania,2022-02-25,0.91888381676138,0.889997153590753,0.79103476669438,0.925879182016764,0.928626387483238,0.086722306838145,0.937658483312075,0.971662478536219,1.02488586150904
Lithuania,2022-02-26,0.9159590690468751,0.8857873117656749,0.78066190433202,0.923807583169998,0.9278462699657685,0.08795686033882125,0.9364683531248585,0.9620634298923455,1.0261139188751098
Lithuania,2022-02-27,0.9159457620143034,0.881465179511254,0.772083150732378,0.9237071509793215,0.9280234339870366,0.0932296882383393,0.935953587921276,0.9633882786010814,1.0292864906745152
Lithuania,2022-02-28,0.9156974719842486,0.87838203708379,0.761840801528413,0.923984744686493,0.92844287488652,0.0985505662502542,0.9365895414357654,0.965093187934603,1.0337811188278399
Lithuania,2022-03-01,0.909490350809278,0.873812647060322,0.74690679796337,0.920728334548387,0.928423625045428,0.0992227806888754,0.93688180596875,0.957495404931948,1.03581557040339
Lithuania,2022-03-02,0.9050200590098535,0.8733710926666716,0.729976557020648,0.9187454854140755,0.928310988552931,0.1037275916171915,0.9373084112118065,0.9556101371323975,1.025888631823665
Lithuania,2022-03-03,0.899813414919125,0.872929538273021,0.711571763637538,0.91720452009095,0.926691896865962,0.108404064712299,0.938093000257471,0.957495404931948,1.01277901289699
Lithuania,2022-03-04,0.8972233019473266,0.8599096901586685,0.707244904373758,0.9140952630266854,0.9222175976261255,0.1108803665792795,0.939520387547566,0.9554960382065825,1.0167007246936248
Lithuania,2022-03-05,0.895624407623739,0.843814722981886,0.701779256585931,0.909336976838911,0.919598171867802,0.113476100628541,0.940166043755754,0.955937113275296,1.01972740115027
Lithuania,2022-03-06,0.895058326835022,0.83904704819696,0.692691671513525,0.908647654071122,0.92053986529,0.119135488489315,0.941151223167424,0.958352312865164,1.02323798140299
Lithuania,2022-03-07,0.893868067833244,0.836385650541973,0.681721021882885,0.908184789541149,0.921395414101976,0.124947442024164,0.941298107619171,0.9620274384925,1.02956297633265
Lithuania,2022-03-08,0.892627796517338,0.8490073947743715,0.6797876160635336,0.906459555664402,0.9166871520534905,0.130153076933724,0.9405662478486949,0.9616553768054125,1.03624268547777
Lithuania,2022-03-09,0.890932517952745,0.828682763207545,0.678177114052757,0.905855686822209,0.911187019990366,0.135592650285032,0.939321555565419,0.959902358632931,1.04249035796487
Lithuania,2022-03-10,0.882927814654352,0.8235041861350515,0.668803115918589,0.9001254315663756,0.9088698019911781,0.131834201194416,0.9384273414674289,0.9613575314288985,1.042073006680345
Lithuania,2022-03-11,0.876103733022783,0.817164495617156,0.659429117784421,0.893410159074385,0.90655258399199,0.12746196491788,0.93929400123235,0.95994676285721,1.04412227887583
Lithuania,2022-03-12,0.8733246151142224,0.8099273366782309,0.645960854696424,0.8917915965569525,0.9063620681451234,0.127176955776086,0.9313781096977429,0.9586938291730784,1.0520177942585849
Lithuania,2022-03-13,0.8733246151142224,0.8079386242034474,0.6420779867035751,0.8917915965569525,0.9063395098132685,0.1326145160599655,0.9318153122901924,0.9597294637662015,1.0589692247839602
Lithuania,2022-03-14,0.8733246151142224,0.8061805279792684,0.6389930393277095,0.8917915965569525,0.90648849983169,0.1373961068682465,0.9327127345247099,0.961747045155424,1.06207709709022
Lithuania,2022-03-15,0.870545497205662,0.802855637036301,0.616631947538891,0.89017303403952,0.90655258399199,0.13678352495336699,0.9270956281696,0.96350503346569,1.06421041073211
Lithuania,2022-03-16,0.8733246151142224,0.8045687430257304,0.638030532661656,0.8917915965569525,0.90652899966919,0.140097827129051,0.9337370508880856,0.9699532163683244,1.0715677988029
Lithuania,2022-03-17,0.8733246151142224,0.8045687430257304,0.638030532661656,0.8917915965569525,0.906573673253027,0.14258810415582002,0.93398021982663,0.9772157243143149,1.07688325267205
Lithuania,2022-03-18,0.8733246151142224,0.8045687430257304,0.638030532661656,0.8917915965569525,0.906825872105987,0.14258810415582002,0.9346503531104845,0.9795731099881879,1.0806007973619352
Lithuania,2022-03-19,0.8733246151142224,0.8045687430257304,0.638030532661656,0.8917915965569525,0.906550325131123,0.14258810415582002,0.935169179332109,0.980853750382289,1.0840887924430351
Lithuania,2022-03-20,0.8733246151142224,0.8045687430257304,0.638030532661656,0.8917915965569525,0.9065258546753341,0.14258810415582002,0.9357024423588565,0.982374651972907,1.09462057657676
Lithuania,2022-03-21,0.8733246151142224,0.8045687430257304,0.638030532661656,0.8917915965569525,0.906552876447839,0.142907481415642,0.9360639772214225,0.9833945569110645,1.1018853729430549
Lithuania,2022-03-22,0.8733246151142224,0.8045687430257304,0.6373579671677965,0.8917915965569525,0.9063164331525035,0.144398185728843,0.9364297463834554,0.9849403586878815,1.1018853729430549
Lithuania,2022-03-23,0.870545497205662,0.802855637036301,0.658083986796702,0.89017303403952,0.905118558244456,0.150236202641499,0.935021740353016,0.986485944307309,1.10125781127554
Lithuania,2022-03-24,0.8551074853024381,0.803920565095302,0.6587565522905615,0.886730385131834,0.8831654728901834,0.14893764855862052,0.915297622550026,0.9683203129706605,1.0996930115493049
Lithuania,2022-03-25,0.831050909509191,0.782070418318106,0.658083986796702,0.86550207687724,0.861212387535911,0.151207211848952,0.895573504747036,0.950154681634012,1.09687308848804
Lithuania,2022-03-26,0.8551074853024381,0.8086979790837545,0.685947417466666,0.8938489608278886,0.8831654728901834,0.1507217072452255,0.915297622550026,0.9683203129706605,1.140504685454135
Lithuania,2022-03-27,0.879164061095685,0.835325539849403,0.71381084813663,0.922195844778537,0.905118558244456,0.150236202641499,0.935021740353016,0.986485944307309,1.18413628242023
Lithuania,2022-03-28,0.879164061095685,0.835325539849403,0.71381084813663,0.922195844778537,0.905118558244456,0.150236202641499,0.935021740353016,0.986485944307309,1.18413628242023
Lithuania,2022-03-29,0.8926244822702045,0.8483471570286145,0.732596824332927,0.9371439283545719,0.918002876243952,0.1485815489221095,0.9453414860261711,0.9992034163250145,1.2014186932703201
Lithuania,2022-03-30,0.906084903444724,0.861368774207826,0.74847295433343,0.952092011930607,0.930887194243448,0.14692689520272,0.955661231699326,1.01192088834272,1.21870110412041
Lithuania,2022-03-31,0.9123268260611895,0.866032849811381,0.7499278774313269,0.9613341730086264,0.939609229960702,0.1491778086306635,0.969547289952762,1.024663156515915,1.221475255264615
Lithuania,2022-04-01,0.918568748677655,0.870696925414936,0.751382800529224,0.970576334086646,0.948331265677956,0.151428722058607,0.983433348206198,1.03740542468911,1.22424940640882
Lithuania,2022-04-02,0.918568748677655,0.870696925414936,0.751382800529224,0.970576334086646,0.948331265677956,0.151428722058607,0.983433348206198,1.03740542468911,1.22424940640882
Lithuania,2022-04-03,0.918568748677655,0.870696925414936,0.751382800529224,0.970576334086646,0.948331265677956,0.151428722058607,0.983433348206198,1.03740542468911,1.22424940640882
Lithuania,2022-04-04,0.918568748677655,0.870696925414936,0.751382800529224,0.970576334086646,0.948331265677956,0.151428722058607,0.983433348206198,1.03740542468911,1.22424940640882
Lithuania,2022-04-05,0.918568748677655,0.870696925414936,0.751382800529224,0.970576334086646,0.948331265677956,0.151428722058607,0.983433348206198,1.03740542468911,1.22424940640882
Lithuania,2022-04-06,0.922507591636007,0.878029768413073,0.7638156971009544,0.9734640178113381,0.951103205766587,0.1554183695621395,0.9840577068205365,1.0389120380554249,1.22914370766288
Lithuania,2022-04-07,0.926446434594359,0.88536261141121,0.776248593672685,0.97635170153603,0.953875145855218,0.159408017065672,0.984682065434875,1.04041865142174,1.23403800891694
Lithuania,2022-04-08,0.9295679309577229,0.8879025999070835,0.7784593261618135,0.99332210002701,0.9552758555988901,0.162301422146911,0.9848913319670209,1.06013694797779,1.2751226463534149
Lithuania,2022-04-09,0.926446434594359,0.88536261141121,0.776248593672685,0.97635170153603,0.953875145855218,0.14692689520272,0.984682065434875,1.04041865142174,1.23403800891694
Lithuania,2022-04-10,0.926446434594359,0.88536261141121,0.776248593672685,0.97635170153603,0.953875145855218,0.14692689520272,0.984682065434875,1.04041865142174,1.23403800891694
Lithuania,2022-04-11,0.926446434594359,0.88536261141121,0.776248593672685,0.97635170153603,0.953875145855218,0.14692689520272,0.984682065434875,1.04041865142174,1.23403800891694
Lithuania,2022-04-12,0.922507591636007,0.878029768413073,0.7623607740030575,0.995815160832768,0.951103205766587,0.19219169691875598,0.9840577068205365,1.06065441166066,1.36696524787079
Lithuania,2022-04-13,0.918568748677655,0.870696925414936,0.74847295433343,1.02105398757889,0.948331265677956,0.240954000225067,0.984682065434875,1.08089017189958,1.51522939162117
Luxembourg,2020-11-15,0.95385690574299,0.928438409812928,0.866575671205195,0.981194459906548,0.971453532596506,0.0807598076785953,0.988592571408669,1.0243882439325,1.12829727671532
Luxembourg,2020-11-16,0.9569939933778124,0.929426146682235,0.8689719221836121,0.9824791275499885,0.9731016596189954,0.07931337347799786,0.9922029043153235,1.0279383530948,1.126162815051125
Luxembourg,2020-11-17,0.955217731728598,0.930411188611282,0.870024822707482,0.978781933722904,0.969676213295774,0.07375196982166,0.985687160917559,1.01984238632797,1.10875081606846
Luxembourg,2020-11-18,0.949882700054242,0.926530051012466,0.872627910864108,0.972210127854383,0.964063896012691,0.07094159825378495,0.9808405642480129,1.0113356326236649,1.0952904721269499
Luxembourg,2020-11-19,0.945116370524108,0.921978012560307,0.873421252625365,0.965874448392137,0.958447603884946,0.0677281790298433,0.975312283030425,1.00305557967374,1.08752790541423
Luxembourg,2020-11-20,0.9416196850403016,0.9192183554779535,0.868748428495431,0.961977447579736,0.955992781159603,0.064476782765584,0.9719569410532516,0.9997625640684075,1.08378558354717
Luxembourg,2020-11-21,0.938109614970528,0.916289457024965,0.865843284194255,0.95792268033321,0.95294468531002,0.061501247755786,0.968210240196186,0.995441569222676,1.07589747518048
Luxembourg,2020-11-22,0.9340056518124155,0.912101904157255,0.864435942261096,0.9542485992531825,0.948259499336889,0.06136667629367895,0.9638870512555735,0.9935256460046665,1.0686492564007901
Luxembourg,2020-11-23,0.929269345269303,0.908531247543684,0.864248435251092,0.950480802228167,0.944311003476744,0.0608882124439938,0.959404354591843,0.988020293397885,1.05642056334017
Luxembourg,2020-11-24,0.928514100344632,0.9074374035888015,0.8622688314445615,0.947344487805137,0.9425645862250585,0.05803401410938815,0.9570741471597655,0.9834702782124005,1.048383652348085
Luxembourg,2020-11-25,0.927825649194696,0.906570630100967,0.860127519500341,0.944057120508581,0.940360771903908,0.0552523637516739,0.954659371938826,0.979304762211618,1.04158176034349
Luxembourg,2020-11-26,0.9246237374338024,0.903072796251412,0.856372037255468,0.941431812749274,0.9380200059189521,0.053523881658407046,0.951275820369994,0.973937622410846,1.034742276198745
Luxembourg,2020-11-27,0.921176105445185,0.89910166305005,0.852278116608543,0.938407653568077,0.9355248255972,0.0520374587373563,0.948002113850464,0.969760219220248,1.02725545248144
Luxembourg,2020-11-28,0.918676414851501,0.898324480018807,0.852829432085725,0.933458894480644,0.931067299133184,0.051656958087228505,0.9429813451658084,0.963470398424555,1.01889336953528
Luxembourg,2020-11-29,0.9173321944163865,0.897598030277277,0.8550119686180365,0.9312719999976116,0.9291649257370129,0.04875433969664675,0.9408586856714529,0.9599523526654935,1.011994350490665
Luxembourg,2020-11-30,0.9089090154031905,0.8905899486513955,0.849007853098105,0.9216590885824205,0.919554439271003,0.0481595548038245,0.9308751354885355,0.9499007978211349,1.0051654416277498
Luxembourg,2020-12-01,0.901803087429724,0.884725831596356,0.843533055733815,0.914694533672168,0.912366698878497,0.0455797545276923,0.923434465554258,0.943208777715948,0.998742075177442
Luxembourg,2020-12-02,0.89991704824332,0.8831659929832535,0.844709301527911,0.9124237471429986,0.9101399239744961,0.043984946689349755,0.92088279713547,0.9400406118735876,0.99195505115199345
Luxembourg,2020-12-03,0.897385101638313,0.881015694245134,0.845161817775269,0.910075633897232,0.907613771157844,0.042459577504936,0.91766980411406,0.936360247262667,0.983800004323862
Luxembourg,2020-12-04,0.8931285647141101,0.8777954255690705,0.84132617474561,0.9053418664673045,0.9032864667018775,0.04154367452838035,0.9131936936434264,0.931301327391916,0.976826848986782
Luxembourg,2020-12-05,0.88944228558455,0.874566679868364,0.838640826666816,0.900977875891759,0.899014053637449,0.040479279102997603,0.909144588903162,0.926652278497546,0.971848707477892
Luxembourg,2020-12-06,0.8879620874311704,0.8729080152305215,0.8365249874031265,0.8987888678008951,0.8971144906368055,0.039463796735141554,0.907195526018068,0.9237129271457121,0.969012522001392
Luxembourg,2020-12-07,0.886658647452377,0.870964705551039,0.835260160125179,0.896659208453743,0.895343449292223,0.0385899720002617,0.905118482798988,0.921011723513599,0.964940356499463
Luxembourg,2020-12-08,0.885667074764101,0.871101647201151,0.836375491885736,0.895444149550835,0.89447458329791,0.0371615747598876,0.903784081459132,0.918687161123362,0.961404371559096
Luxembourg,2020-12-09,0.8833917523750014,0.868876038017527,0.8343091590271605,0.8927496042662151,0.892052666528721,0.036513866965224503,0.900724046517958,0.916980603399792,0.95895290728429
Luxembourg,2020-12-10,0.881060832223259,0.867063875452561,0.832804046311222,0.890219856332348,0.889692061260004,0.0359632103632748,0.898324514996577,0.915378408527923,0.956048576873972
Luxembourg,2020-12-11,0.8780807479801125,0.8640315320019789,0.8295116084119795,0.8866187846043545,0.8864507301132996,0.0352814938680439,0.894781541374081,0.913871779609155,0.9536848445978405
Luxembourg,2020-12-12,0.875568653266854,0.861896563693461,0.827942031959359,0.883555460652164,0.883396256098225,0.0351518227308631,0.891690593561759,0.912359845468184,0.951717155532684
Luxembourg,2020-12-13,0.8710308165241235,0.8574020428099984,0.8236436996249354,0.8792826613634335,0.8790833851536025,0.03543214428236845,0.8893985534002735,0.9116746703769876,0.950755378378568
Luxembourg,2020-12-14,0.867187749346032,0.853946225966177,0.820311290921326,0.87553608180685,0.875099223204889,0.0356844291450365,0.883697445363543,0.911322368923646,0.950574468301105
Luxembourg,2020-12-15,0.866822438497439,0.85397284673439,0.8194523481710785,0.8753267971344505,0.875188708407413,0.03603600763737635,0.885058097277448,0.9092034518510079,0.9494627222953365
Luxembourg,2020-12-16,0.866992561343286,0.853844194751133,0.817096011907209,0.875309724486448,0.875191143782807,0.0361451941190357,0.883791118271979,0.908599490814171,0.948303862341067
Luxembourg,2020-12-17,0.8667304478873095,0.8531334612591615,0.816086038282503,0.874391391094259,0.8746670770004035,0.03613336630156965,0.883116353779076,0.906318206093236,0.947744339815942
Luxembourg,2020-12-18,0.866329353959825,0.851885722031491,0.813488654253992,0.873506893405844,0.873905425747092,0.036469481083093,0.882407610661974,0.906581193832855,0.946811716903961
Luxembourg,2020-12-19,0.8644190203483759,0.8503234556063914,0.813503119069255,0.8720068411094395,0.8723175241010835,0.036522092060241054,0.88081563844426,0.9049557294009161,0.9456227948120626
Luxembourg,2020-12-20,0.863520984265128,0.849349628379151,0.815177745226721,0.870972803170631,0.871635660451762,0.0368468926643486,0.879017880977498,0.902564400783773,0.945330369632713
Luxembourg,2020-12-21,0.8620133133541825,0.848116361836158,0.812342398408997,0.8698185311673821,0.8704931204438819,0.03711955817367795,0.878321382348306,0.900012216077555,0.9438566326379605
Luxembourg,2020-12-22,0.861147116610551,0.847058352257699,0.811280991349695,0.869283230202456,0.86943835699686,0.0373293814471916,0.877483515416902,0.900147480329262,0.942149082909381
Luxembourg,2020-12-23,0.862834936978166,0.8484133851371529,0.8132557327486115,0.870630305791543,0.8712660587864824,0.0375627880816062,0.879250096503243,0.8985894055462116,0.942569748542762
Luxembourg,2020-12-24,0.864161710743479,0.850142785794506,0.814074555054986,0.871789150031005,0.872926140669323,0.0379535248271896,0.881839460954355,0.901703870829483,0.942583152330675
Luxembourg,2020-12-25,0.8663995544482701,0.8521216266569724,0.8145656037870981,0.8737849935524125,0.8744568447677901,0.03848285056563885,0.8845497667045921,0.9019327094136195,0.942410356915155
Luxembourg,2020-12-26,0.86883204241939,0.854482074530917,0.816118539450686,0.876230738562596,0.876918297951344,0.0389429228859676,0.886455634217443,0.904647883929612,0.942870632913973
Luxembourg,2020-12-27,0.869761106666063,0.8549375490499236,0.814564552456051,0.878960576163665,0.8789858637564735,0.039703447705379896,0.8891888054838339,0.905403329611333,0.9425112905248225
Luxembourg,2020-12-28,0.870919345764051,0.855652967229314,0.812047304052728,0.879404941745424,0.88030016014435,0.0404106802203686,0.891996198527796,0.908558318648355,0.943951793017566
Luxembourg,2020-12-29,0.8703352906090189,0.85399248342386,0.8092680387541865,0.8826062382236675,0.883348328949065,0.042880560021593656,0.8958062879247466,0.909890649771889,0.9459921330720125
Luxembourg,2020-12-30,0.870484157913789,0.853158545579105,0.806264856143455,0.884595293073062,0.884222760532544,0.0453767364597171,0.896759418346166,0.913214578395362,0.947795193257448
Luxembourg,2020-12-31,0.8727788740687179,0.8544271802256684,0.8042367263054275,0.8839712325503725,0.8839480836956746,0.04694849603091595,0.89852367212887,0.915792541284025,0.9499247383562075
Luxembourg,2021-01-01,0.874713694746189,0.855544365699772,0.803412246314971,0.885011767769648,0.885438225745759,0.0486703169175743,0.900136748404892,0.917811359588424,0.952010605237216
Luxembourg,2021-01-02,0.8772368343702226,0.8582907021565165,0.805153943269559,0.886641452753079,0.8882225579950165,0.0490912698331922,0.900129973535838,0.9211933981882995,0.9544620942354924
Luxembourg,2021-01-03,0.880721527413001,0.861340231756778,0.806684742919548,0.889991953390623,0.891273559732603,0.0491305788309259,0.903400594396651,0.923472733249089,0.957329071091762
Luxembourg,2021-01-04,0.8830903618753065,0.863778215698678,0.809427566759365,0.8935151601698815,0.8937825651725545,0.0492386109717748,0.9063929261301189,0.9261378335500821,0.961305495363401
Luxembourg,2021-01-05,0.886026609020507,0.866381808330407,0.81204663779579,0.897793145968678,0.897939956345136,0.0493101482304689,0.910724244293546,0.928973279421003,0.964485685812956
Luxembourg,2021-01-06,0.8875350060326794,0.868494650049314,0.813963673431717,0.9009859751942165,0.9025289839048489,0.04984245371324205,0.914898791750751,0.931740155736738,0.9685029305183706
Luxembourg,2021-01-07,0.889590049620364,0.870013277701313,0.818219840859724,0.906641717004385,0.907902481869269,0.0500706538482578,0.918468398247983,0.934930620387468,0.972444074506417
Luxembourg,2021-01-08,0.8962840754532195,0.8742593549037014,0.822543191706277,0.911025975472685,0.9118268996582055,0.05044818110047105,0.9221904414222846,0.9384247010451681,0.978303871153125
Luxembourg,2021-01-09,0.900449719982796,0.879311456637831,0.827278294930796,0.915198256277108,0.916249498097589,0.0512005051322151,0.926239429874017,0.941654159059983,0.983588208803772
Luxembourg,2021-01-10,0.905596023833371,0.885508218463489,0.832691440833222,0.918328689696618,0.920134951821143,0.051282242832435,0.930618501279019,0.945407337400167,0.990472895166978
Luxembourg,2021-01-11,0.9135976959858945,0.890478844781911,0.8367399097201965,0.9233063637377834,0.9245867760678614,0.05205170522920125,0.934375595374506,0.9495866984653201,0.99504008333040606
Luxembourg,2021-01-12,0.91927250894783,0.896610799927134,0.841162530842038,0.928900723937824,0.929131240029491,0.0529951174198627,0.939274609345458,0.953828410422155,0.999326417706683
Luxembourg,2021-01-13,0.9239277731935505,0.901979198149454,0.846894211772275,0.933950366703237,0.9343824824727445,0.053402061891947905,0.9437782254243505,0.9589848638395124,1.003985637065375
Luxembourg,2021-01-14,0.928514639127577,0.908417982094905,0.851668750467412,0.939426784970544,0.939091397352563,0.0539710532280395,0.948320897932962,0.964264420402635,1.00976463487674
Luxembourg,2021-01-15,0.934491922113436,0.914804775780327,0.85864334161397,0.943951405396166,0.94427439218889,0.0546539106749738,0.952901679160489,0.968749740825073,1.01584014019511
Luxembourg,2021-01-16,0.939433659351165,0.920294314346523,0.864351508928342,0.949515095047244,0.948594879123012,0.0550999043947407,0.957476113181633,0.974849851930843,1.02095030292098
Luxembourg,2021-01-17,0.944319115620016,0.926048980040541,0.870689808808502,0.954209326147607,0.953089730830698,0.0550899785337742,0.963058078349886,0.9817152142156,1.02682636898175
Luxembourg,2021-01-18,0.949262403796247,0.932059956413102,0.877134797701338,0.959305200389687,0.958132174096699,0.0546587767175806,0.96903648115495,0.987032501092468,1.03355649493183
Luxembourg,2021-01-19,0.954350122767598,0.936950708834321,0.8824348085116225,0.9652905169509349,0.964186420840245,0.0546733172098873,0.9745309652027541,0.9925790654603079,1.04037066457005
Luxembourg,2021-01-20,0.959576957499106,0.942072612534442,0.88814722939763,0.970564328386911,0.970784592217135,0.0552526888011844,0.98094160271816,0.998262885145271,1.04736340686777
Luxembourg,2021-01-21,0.9653204168311915,0.9474939221233856,0.892941127403974,0.9766480700210229,0.976318095799784,0.05518350373053365,0.987472016783846,1.0035032980659748,1.0547641554355
Luxembourg,2021-01-22,0.9714123332793609,0.952911682148684,0.8997028466456101,0.982389220819322,0.9822213110488625,0.05489531229581325,0.992622236018727,1.00991745887708,1.061409684691555
Luxembourg,2021-01-23,0.9771835404492185,0.958097169898003,0.9057942219424144,0.988736611099725,0.988266547183563,0.054583259081845956,0.9980696698529855,1.0158526602097,1.06878046948923
Luxembourg,2021-01-24,0.983874683037483,0.963401082440096,0.910357629057614,0.994820349652753,0.994384646716516,0.0554636586582153,1.00423592853625,1.0222394060074,1.07770998600201
Luxembourg,2021-01-25,0.987637117563528,0.96876074509775,0.916771199338237,0.999916665101637,0.999895355186947,0.0554176452255628,1.00988573637802,1.02858566080611,1.08400153821435
Luxembourg,2021-01-26,0.9925696020987205,0.9733593272186241,0.9214348714206295,1.005774856616985,1.00585480865217,0.056027871135765045,1.015362253418685,1.035617455233285,1.0924858009790799
Luxembourg,2021-01-27,0.997945094511932,0.978535906588402,0.925280140018783,1.01080031092421,1.01086135662588,0.0566606156336213,1.02152271912704,1.04196035379585,1.10034667425074
Luxembourg,2021-01-28,1.003538862429465,0.9831665292807095,0.9291119081133815,1.01597041028666,1.016157703596525,0.05708448462452975,1.02868070679023,1.049061090406545,1.1069376447941601
Luxembourg,2021-01-29,1.00799703178498,0.988064238364957,0.932825237827051,1.02061052538636,1.02120070087851,0.0576667424882626,1.03471513451416,1.05470115114806,1.11441567163171
Luxembourg,2021-01-30,1.012981928314385,0.9938634999331095,0.937186132646407,1.02608841036423,1.0257196784892,0.0583618261026346,1.040430647258985,1.06144790165282,1.11991724781896
