country,date,lower_20,lower_50,lower_90,mean,median,sd,upper_20,upper_50,upper_90,location
United Kingdom,2021-05-08,-0.02043778671901835,-0.025983748323603797,-0.0374788666985273,-0.017010018871361353,-0.017286891975789448,0.01265162546086225,-0.01462838539385275,-0.0101383896808299,9.04227313409175e-4,GB
United Kingdom,2021-05-09,-0.0178527551453289,-0.0242245842662783,-0.0347121347280865,-0.0146362374528034,-0.0147744028277524,0.012790350833644,-0.0124112761704924,-0.00805727397201289,0.00381422947046101,GB
United Kingdom,2021-05-10,-0.0154150241620505,-0.0212773920399956,-0.0317663096835951,-0.0121720807678668,-0.0125029092101116,0.0129679915406195,-0.00993098924549998,-0.0056404485534642,0.00668322090147074,GB
United Kingdom,2021-05-11,-0.0132417692834982,-0.017912417695592,-0.0290998306690021,-0.0097691566697094,-0.010234170196611,0.0132093371908316,-0.0074963829273438,-0.00335801327671773,0.00981314720902265,GB
United Kingdom,2021-05-12,-0.010865284843785052,-0.01533618959671575,-0.0262093455438134,-0.00754743238980587,-0.008076509220395614,0.013588639055527551,-0.005383443128395285,-0.0010883135726627749,0.0121232854294622,GB
United Kingdom,2021-05-13,-0.00822595598958557,-0.012638046386337,-0.02371310385331315,-0.0051077910588088506,-0.005652309250147165,0.01382959176509705,-0.00306527039980433,0.001257246956915215,0.0150214104997197,GB
United Kingdom,2021-05-14,-0.00566687343068222,-0.01020912095011748,-0.0216088257078177,-0.00276980293221172,-0.00317676285530532,0.01395045660947075,-7.359403703999651e-4,0.00362432048224788,0.0178233223401337,GB
United Kingdom,2021-05-15,-0.00355114276425157,-0.00782711497067466,-0.0192546555148302,-4.3619514073559e-4,-8.3556706288387e-4,0.0138236317586156,0.00158594426882481,0.0060422751999932,0.0202334400546646,GB
United Kingdom,2021-05-16,-0.00120716497938465,-0.00550871327090117,-0.0170636596767078,0.001893567469004525,0.00136187240438525,0.0136691932432112,0.00388852688203641,0.008262918474345664,0.0222702165521395,GB
United Kingdom,2021-05-17,0.00105553476222631,-0.0034681726541486253,-0.01539721117748365,0.004182302341976489,0.003590206370326415,0.013494738264080649,0.006084972944885975,0.010576841891685899,0.0243473366643921,GB
United Kingdom,2021-05-18,0.003224233768772405,-0.001749352406520785,-0.01287707945597415,0.00625022624649938,0.005728138590706771,0.01348200676262955,0.00839840454579795,0.0128052934284125,0.02698112409816405,GB
United Kingdom,2021-05-19,0.00533315149405875,2.3503532260199e-4,-0.0110049282342027,0.00842533890823084,0.007783183095765,0.0132524440111925,0.010479206439127,0.0150294295387111,0.0287360886317026,GB
United Kingdom,2021-05-20,0.00707720098403322,0.00230367090183335,-0.00942665526359838,0.0102257268401755,0.00978694201278673,0.0132247535445165,0.0124188907690423,0.0174689592799233,0.0305051726528031,GB
United Kingdom,2021-05-21,0.00873934696324941,0.00398347416953045,-0.00765285105061957,0.0121264139281467,0.0116498234802253,0.0131972027563431,0.0143438283229665,0.0197342128185253,0.0327850796740521,GB
United Kingdom,2021-05-22,0.0106353130190453,0.00571308415925316,-0.00573046828374734,0.0140950232195046,0.0133958679932601,0.013305899708357,0.0160505378567882,0.0210568135944143,0.0339983264637523,GB
United Kingdom,2021-05-23,0.0119239687702469,0.00717904085649503,-0.00390421309178566,0.0156901834478715,0.0150365108293902,0.0132402938921262,0.017821181755435,0.0227367124837516,0.0362167132704886,GB
United Kingdom,2021-05-24,0.0134281989375771,0.00847295050462934,-0.002495241278201465,0.0173390529903203,0.01667495565729335,0.0132993318974934,0.0196593196946581,0.02434377733493305,0.0382660407275604,GB
United Kingdom,2021-05-25,0.0148590091513483,0.0100011620253539,-6.0739247095126e-4,0.0189659465664397,0.0180222404779554,0.0132975983857423,0.0214439691148893,0.0258633516585424,0.0397707084782609,GB
United Kingdom,2021-05-26,0.0164504324796451,0.0115679726874989,9.70337448419225e-4,0.020500579154698897,0.01979806875562235,0.0128537441304164,0.0229425816358101,0.02769023616419325,0.041201586344369046,GB
United Kingdom,2021-05-27,0.01797825603499445,0.0134083256824713,0.002818767061784955,0.0217629579243588,0.02110985887524515,0.01242879039495425,0.024288116540730098,0.0294630928152912,0.0426187393785107,GB
United Kingdom,2021-05-28,0.0193599584615351,0.0150910959229989,0.00425073379279692,0.02334386060303955,0.022305846085912198,0.012209625985767799,0.02565639126360965,0.0309810984706507,0.0440348510517626,GB
United Kingdom,2021-05-29,0.0212632988378607,0.0165853446321984,0.0058157098011553,0.024867533831052,0.0239017478553232,0.0121585256192974,0.0269309456213012,0.0324330624265999,0.0453117325451578,GB
United Kingdom,2021-05-30,0.022804584061191548,0.018188230662940452,0.008241071200776,0.026340611818091803,0.0256724624148205,0.01207685702193965,0.028425590242941,0.03363645523683015,0.046194420477545003,GB
United Kingdom,2021-05-31,0.024043369425834252,0.01972870424752115,0.009836660145580666,0.0280309443240085,0.02734790073662865,0.0121094777536628,0.0301412619426322,0.03492702044266,0.04717266626791945,GB
United Kingdom,2021-06-01,0.02533821776598525,0.0212935041770402,0.011206292460775851,0.029204897772764152,0.02883356254169815,0.0118690348321098,0.0318137224911018,0.036327854978618096,0.048112205565504204,GB
United Kingdom,2021-06-02,0.0266526143279469,0.02281464620314745,0.0125622775494428,0.030481199398414448,0.0301492933383294,0.011652953961318501,0.03298224697007625,0.0375751281746309,0.048956962905214646,GB
United Kingdom,2021-06-03,0.0279947345137469,0.0241186126697252,0.0134715717656878,0.0319672731932205,0.0316893704504585,0.0115355531279013,0.0343961957511435,0.0388232907459327,0.0502514916449036,GB
United Kingdom,2021-06-04,0.029237186602635402,0.0254850320064973,0.0150122090024793,0.0330831475728922,0.0328907920881785,0.0111968092913223,0.0355677765258052,0.0398359520879661,0.0510384488655408,GB
United Kingdom,2021-06-05,0.030695877387812848,0.02643570513292185,0.0153152647792789,0.03412235499981515,0.033920249427320096,0.011129230057527952,0.036569937561986246,0.04083793156150965,0.05208417423928065,GB
United Kingdom,2021-06-06,0.0319119346001046,0.0272531679349845,0.016218498247029,0.0351180311324443,0.0350120005403022,0.0111255023402387,0.0375693831224536,0.0418654859842981,0.0532601480931588,GB
United Kingdom,2021-06-07,0.0329486941978582,0.0281135743636016,0.0170658053657964,0.0359327934625858,0.0358457436102532,0.0110344405676565,0.0384663428088171,0.0427567223714207,0.0545627989877096,GB
United Kingdom,2021-06-08,0.03354257534874415,0.02933652591994785,0.01816075032620655,0.03674525411986305,0.03642262716148325,0.011083368439470699,0.03944227823290875,0.043716517881389805,0.055344309496905955,GB
United Kingdom,2021-06-09,0.03447469442035695,0.029934674258694602,0.0186415221941702,0.037412102001140896,0.037283386261686605,0.0111569625065348,0.0403172128409344,0.0447199041939616,0.05627890918281435,GB
United Kingdom,2021-06-10,0.035718620029058845,0.0310453118784586,0.0191692338636325,0.0382605820009283,0.03805327111642885,0.0111374734984571,0.04110994971034575,0.04557907318470855,0.05674358528846345,GB
United Kingdom,2021-06-11,0.03689246504267715,0.0323468244346452,0.02033884464669265,0.03925765647196895,0.0392985639275762,0.0111071889523242,0.042057867154131304,0.046437826657292805,0.0575066621747968,GB
United Kingdom,2021-06-12,0.0380250164681256,0.0336836827290148,0.0217286620115474,0.040144250721802,0.0403738036508244,0.0109857236874358,0.0430201840340376,0.0474101156605962,0.0581178642952555,GB
United Kingdom,2021-06-13,0.03904225997729825,0.03455859026378755,0.02324893810560935,0.041224515307602655,0.04141726623449375,0.0109431120969779,0.04394221109062375,0.04833403383835385,0.0589401067610514,GB
United Kingdom,2021-06-14,0.0399075053720186,0.0355726341302626,0.02417429926861255,0.0421841585281656,0.042414104506724504,0.0109003449282508,0.044912966242736246,0.0491635762545543,0.05958919846579505,GB
United Kingdom,2021-06-15,0.0408463013545708,0.03651677108743415,0.02526671095338355,0.04321231352913265,0.043433274346401346,0.0108449680074976,0.045893113089026105,0.05004040828423685,0.06011892329007705,GB
United Kingdom,2021-06-16,0.041959245026949255,0.0375415634548823,0.0259658781604587,0.04425547777526405,0.0443712467286555,0.01077641741967265,0.0468103068229208,0.05093772462066295,0.06069157654783445,GB
United Kingdom,2021-06-17,0.0427560227545222,0.0384344885584499,0.0267339238694701,0.0451427333110936,0.0452223362910686,0.0107163852609043,0.0477870954767962,0.0519200955387561,0.0615267124602067,GB
United Kingdom,2021-06-18,0.0434023516409136,0.0392956356486394,0.0276999052273139,0.0458775112588407,0.0460002361197763,0.0105469267346524,0.0487979851869119,0.0529666391959442,0.0624285840453818,GB
United Kingdom,2021-06-19,0.0440972878625328,0.0401952027521948,0.0291512342374603,0.04679226286678835,0.0470084479676271,0.01046541785245465,0.04980896638858755,0.0541164210018666,0.06335935436282525,GB
United Kingdom,2021-06-20,0.0450208852837527,0.0410618183885072,0.0300528061983975,0.0478779816519455,0.0481826589495251,0.010287976733093,0.0508930854820006,0.0551529344301949,0.0644352300722146,GB
United Kingdom,2021-06-21,0.0459577396278703,0.0422820526122173,0.0310237998463594,0.0490983803353283,0.0493166790206025,0.0102291595615813,0.0517269571187273,0.0563449884084028,0.0654207978394457,GB
United Kingdom,2021-06-22,0.0476600773048514,0.0440041130276867,0.0325954828048651,0.05022883790356,0.0503303438552473,0.0101413372250316,0.0526890145729121,0.057593512604843,0.0664955001768904,GB
United Kingdom,2021-06-23,0.0491213817520306,0.0453070824325448,0.0343213912274269,0.0515640507681545,0.051446973532265,0.010187304680041,0.0540212402907666,0.0587361293894618,0.0677614115411216,GB
United Kingdom,2021-06-24,0.0502218208736822,0.0466007285918301,0.0352413613830748,0.0531572297659968,0.053166500381723,0.0101320863590388,0.0554968693969087,0.0598429065997034,0.0689774763452356,GB
United Kingdom,2021-06-25,0.051780448389040445,0.04764664932443745,0.0365224670090384,0.05433861745133785,0.05407687852622145,0.0101389260189922,0.05668102008417785,0.06094966811643035,0.0702808404329643,GB
United Kingdom,2021-06-26,0.0531120445049702,0.0493490630645179,0.0385173946276116,0.0556001704072322,0.0554599663271165,0.0097590352372985,0.057649589485808,0.0619563284149559,0.0714945340040557,GB
United Kingdom,2021-06-27,0.0542580716251508,0.050600869385328456,0.0407655463577499,0.0568161583187475,0.0564088778086834,0.0097804349359242,0.058735492636142,0.06291422732247301,0.07299442027123165,GB
United Kingdom,2021-06-28,0.05512723967165885,0.05128174177956355,0.0420046489663098,0.05783438025675975,0.05730276083211165,0.009845958056569225,0.059592113806217,0.06361228456820686,0.0747149756957706,GB
United Kingdom,2021-06-29,0.0556549295673795,0.0521015323633326,0.0427191665368072,0.0583366604300902,0.0577333261877813,0.00993636878291928,0.0602065529846178,0.064202517159936,0.0757918607213323,GB
United Kingdom,2021-06-30,0.0561383621315259,0.0524323948625014,0.0434548440971914,0.0591130499635113,0.0582173731492382,0.0101067065774733,0.0607411175989432,0.0647060089364332,0.0768312044226886,GB
United Kingdom,2021-07-01,0.0561861169793575,0.0527128461180479,0.044142703464014,0.059266099318262,0.0583935666719696,0.0101854770667586,0.0610067599821719,0.0652409190185405,0.0776209742049571,GB
United Kingdom,2021-07-02,0.0562631533956358,0.0527317668488123,0.0441515212704819,0.0593853887710142,0.0584668954629495,0.0102761500224844,0.0611217421330742,0.0655764123714645,0.0782951415771248,GB
United Kingdom,2021-07-03,0.0559281947977895,0.05244291717644235,0.044163615038819354,0.059159809814210804,0.05825706431867045,0.01032626838423665,0.060814098527224594,0.065878814451198,0.0788708654321809,GB
United Kingdom,2021-07-04,0.0556141143203967,0.05204102324847845,0.0437767284771734,0.05871220521713,0.057848278004891895,0.010348353415697651,0.060332415925642854,0.06562937077794401,0.07949854612855205,GB
United Kingdom,2021-07-05,0.05480556596056935,0.0514001393558755,0.043736474285659147,0.05816304926000945,0.0571693772520914,0.0103562419854903,0.06010768374222825,0.0652934011893555,0.07903491647009189,GB
United Kingdom,2021-07-06,0.0541186960168299,0.0505380696603648,0.0432456824536789,0.057321631949682,0.0562567485205763,0.0103491316138913,0.0593473553825152,0.0652664272543736,0.0783425311179121,GB
United Kingdom,2021-07-07,0.053028765317077606,0.04963261209008435,0.04217276329630065,0.056427275182266146,0.055448967855384404,0.01029112779900945,0.0585503682546747,0.06470818377581794,0.07671091708445435,GB
United Kingdom,2021-07-08,0.0523513551797782,0.0484385579205058,0.0410783327381089,0.0553863120791591,0.0546499800205022,0.0102021950684557,0.0576013574731059,0.0629210202997317,0.074748496457128,GB
United Kingdom,2021-07-09,0.05105950283873375,0.04710423174130625,0.039698396150830345,0.05427275428585775,0.0533564845603618,0.01007189084828655,0.05646385815925105,0.0609897898100416,0.0730254308278846,GB
United Kingdom,2021-07-10,0.0492755153173495,0.0454297058926353,0.0381090449869592,0.0526762468498968,0.0518370858112451,0.00991839789315463,0.0544743703694466,0.0590427327526759,0.0705137559311996,GB
United Kingdom,2021-07-11,0.0473197277845661,0.0436929967385704,0.036327180540147,0.0505587575745145,0.049768492933896,0.00963938447395826,0.0521385971422918,0.0563754875829212,0.0679420398761949,GB
United Kingdom,2021-07-12,0.0450428387612164,0.0415692552235118,0.034547899687237,0.0481310817053797,0.0474341649219888,0.00950576702645387,0.0498712776759807,0.0541786733580823,0.0649350478532573,GB
United Kingdom,2021-07-13,0.0425103973533475,0.039122548309427,0.032251289145636,0.0457137082182878,0.044944664883002,0.0090787773918667,0.0475355144127814,0.0512986465813986,0.0615804098158249,GB
United Kingdom,2021-07-14,0.040077809476152346,0.036598652649653896,0.029758049861013047,0.042789097964427106,0.04227610641737985,0.008750309324504294,0.044510220569949854,0.0482394382334952,0.05810639126077405,GB
United Kingdom,2021-07-15,0.0375065298027264,0.0340806977254361,0.0271129188130654,0.0396129131959174,0.039297402338663,0.00843146901871884,0.0416948553856995,0.0452366045867156,0.054282787091345,GB
United Kingdom,2021-07-16,0.034529806606341654,0.03153683029546315,0.023949690152034,0.0366771864265239,0.0364689285891157,0.008405112900792875,0.03847519188135725,0.04160613991988265,0.051328225214161055,GB
United Kingdom,2021-07-17,0.0320880023791421,0.0289703822350133,0.020928109208401,0.0340747953935551,0.0338748040770063,0.00824237319454049,0.0356489492153884,0.0385251083432776,0.0478185083683292,GB
United Kingdom,2021-07-18,0.0294184316767455,0.0264153144082027,0.0177075358374075,0.0315094520348538,0.0315605569504182,0.00806632289264741,0.0331832511913321,0.0362387124163902,0.0440407985209454,GB
United Kingdom,2021-07-19,0.0270570627790274,0.0240120854302625,0.0143969423153378,0.0289760595619265,0.0291492500588819,0.00823276293184446,0.0309236764655528,0.0337778348259212,0.0405372952809114,GB
United Kingdom,2021-07-20,0.02479218499608355,0.0215859967331298,0.011325361077458001,0.02609440377519745,0.0264866171276001,0.0082381954930438,0.02841494407940095,0.03108636916971745,0.037755921714425045,GB
United Kingdom,2021-07-21,0.0221937154405486,0.019222830256505348,0.008210542205585591,0.0236142094288536,0.02418024420919505,0.008278412347740205,0.02588742898830315,0.02849989102618815,0.0349805555532889,GB
United Kingdom,2021-07-22,0.01991596483381415,0.0167444604753575,0.0052581025264475355,0.021156418034267502,0.021710785817655752,0.008268255480464365,0.02361457918004475,0.026282109763035848,0.032299163565005395,GB
United Kingdom,2021-07-23,0.01775359495997245,0.0144482572525129,0.00238393242768544,0.018980937922428498,0.01955998322622295,0.00831187002613072,0.0213541133905465,0.0243025596165111,0.03023447658156115,GB
United Kingdom,2021-07-24,0.0156313386853001,0.0123296195421253,-1.8484378122539e-4,0.016945196068623,0.0174640767795536,0.0083457218522575,0.0193231012083186,0.0222247352975052,0.0282091982588943,GB
United Kingdom,2021-07-25,0.0138370470819364,0.0103401693467884,-0.00248505374218665,0.0150666678761278,0.0157130578970998,0.00847387305482143,0.0175194266998688,0.0203536832267167,0.0265646315551018,GB
United Kingdom,2021-07-26,0.01212721971680415,0.007937234887347846,-0.00430056495832925,0.01339460999061755,0.0140940652046099,0.008538189895159216,0.01583232443443615,0.018779774600488353,0.024947047905378647,GB
United Kingdom,2021-07-27,0.010067734115566471,0.00552251344353172,-0.005841009873838624,0.0115375954274431,0.01225922960266465,0.008660797932542576,0.0142845530478725,0.01722580840190025,0.02361178546681515,GB
United Kingdom,2021-07-28,0.0079563938838766,0.0035120804931304548,-0.007010521985723005,0.00964354160166345,0.010426191636739551,0.00877615153934436,0.01274859106481075,0.015745763802321747,0.02248598908358485,GB
United Kingdom,2021-07-29,0.0064813672840941545,0.00244608513149194,-0.00796515700297808,0.008192882557796665,0.008551368118048385,0.008702381603122965,0.011468799032226501,0.0145689478615484,0.021394892961193603,GB
United Kingdom,2021-07-30,0.00544168329633232,0.00177757294349153,-0.00834802419767176,0.00708425023223116,0.00756770745219713,0.00844211698193531,0.00986292963793206,0.013309578586713451,0.0204800537104358,GB
United Kingdom,2021-07-31,0.00495665556725653,0.00135880458872562,-0.00832433998092068,0.00655489237942521,0.00686379885965442,0.00835352251687676,0.00903495100162939,0.0122419894103773,0.0198331699472555,GB
United Kingdom,2021-08-01,0.0048390646750003,0.00139785043737432,-0.00802758654397715,0.00655889559513475,0.00673915525815626,0.00819561956945819,0.00886192014983562,0.0123257670204332,0.0193698708848955,GB
United Kingdom,2021-08-02,0.00496390738772459,0.00157362767249361,-0.00769592932345317,0.00652480182509815,0.00685818629151481,0.00810291898305511,0.00887683219630467,0.0122838145190357,0.0189188580135678,GB
United Kingdom,2021-08-03,0.00505341474147438,0.00186423640051921,-0.00714866735180576,0.00663982803878613,0.00710175465644419,0.00790514961062769,0.0087777457884493,0.0118513750354544,0.0185606772727582,GB
United Kingdom,2021-08-04,0.005449783538693865,0.002327913547039955,-0.006596406342694745,0.006832879085037515,0.007245944203514924,0.007908396352059529,0.00910592809305797,0.0120539520300276,0.01873565905979645,GB
United Kingdom,2021-08-05,0.00585404472690867,0.00266820985679203,-0.00578430004662388,0.00732934746522687,0.00763081798319012,0.00784153282010985,0.00944910572596276,0.0122551625642594,0.0194982426254935,GB
United Kingdom,2021-08-06,0.006141695175789575,0.00296551575542651,-0.0049391203419569,0.007944147049189295,0.0081875875906727,0.00799057881988355,0.0100057639247119,0.0128329097166289,0.02059810216165915,GB
United Kingdom,2021-08-07,0.006890264502718325,0.003825608281479445,-0.00401517655288847,0.00867001845002056,0.00890669921599985,0.0076938235568459745,0.010592206168096401,0.0133678389985182,0.020833562101238,GB
United Kingdom,2021-08-08,0.00780581887809188,0.004830528472928395,-0.00301225593399625,0.009550935099843495,0.009616842431520296,0.007681801063196899,0.01131976374643325,0.01432211647426385,0.0220372690438621,GB
United Kingdom,2021-08-09,0.00871273065866214,0.005691351855504615,-0.001799937494495485,0.010387290363576399,0.0104607888987022,0.007728440740117396,0.01233200223591325,0.01538865221798905,0.02344289796050085,GB
United Kingdom,2021-08-10,0.00954167256702404,0.00665008949115394,-0.00126493388974839,0.0114416665680388,0.011292953731844,0.00803413934323521,0.0131497834318467,0.0165199043158941,0.0248601078285138,GB
United Kingdom,2021-08-11,0.0104361862403718,0.00715988441119545,-6.452311467652e-4,0.0124760871275821,0.0121870323914569,0.00800245047655857,0.0140920741862824,0.0174250922929763,0.0264466332801329,GB
United Kingdom,2021-08-12,0.01120165233931475,0.007634629108632265,-5.953505902375335e-5,0.0133810353267735,0.013044354687456551,0.007960889175605536,0.015004052332410301,0.018506744313084647,0.02774771704707055,GB
United Kingdom,2021-08-13,0.01179312816668335,0.008069992145528206,5.6072298753729e-4,0.0141902933736449,0.0138296500090927,0.007876982739056664,0.016074101451764453,0.01958250268254985,0.0291297218537978,GB
United Kingdom,2021-08-14,0.0122857214083852,0.00862614985351835,0.00119194223819514,0.0152893378316465,0.0143086208488804,0.00783391591293219,0.0169739691294474,0.0205177272672502,0.030336749972502,GB
United Kingdom,2021-08-15,0.0128921690394861,0.00910677151187936,0.00251195842177344,0.0156283047629245,0.0151388532484719,0.00791837476957381,0.0178598864623156,0.0214633936152574,0.0310375331456997,GB
United Kingdom,2021-08-16,0.0137076790973636,0.00921082070374234,0.0027601968000788802,0.0162893609184604,0.01605170915761285,0.0079115080238269,0.0186020279777383,0.0223307712258903,0.032077724205382546,GB
United Kingdom,2021-08-17,0.0138105585598039,0.00988280492385675,0.00342693095823707,0.0168716929415115,0.0163627913901733,0.00792166665295254,0.0194032179658915,0.023042699941243,0.032632463212879,GB
United Kingdom,2021-08-18,0.0142070882630888,0.0102382189813068,0.00370019111022573,0.0167334322876285,0.0167222699151754,0.00800279616241483,0.019741826182538,0.0237922136358148,0.0332282889712421,GB
United Kingdom,2021-08-19,0.0143327797785177,0.0107806790050778,0.00404890502031741,0.0172501820827981,0.0166669060222989,0.00807908277596927,0.0198781748250244,0.0242676252233814,0.0334966065151259,GB
United Kingdom,2021-08-20,0.0145267193799475,0.010922706758203801,0.00456210708230796,0.0173616618492545,0.0171916499760777,0.00814177873453926,0.0200871640893837,0.0243857481553455,0.0344440305295754,GB
United Kingdom,2021-08-21,0.01506593011498035,0.0114156662523864,0.00480358041394991,0.0179607632565514,0.01764501718397825,0.008195576045986015,0.0202949088261699,0.02435736342959205,0.03442744508256445,GB
United Kingdom,2021-08-22,0.01536295488470415,0.01158423864710905,0.00502867346736586,0.01815624831252105,0.0177238668009124,0.00820753029216348,0.02012484787611245,0.0242467603093581,0.03433927980934355,GB
United Kingdom,2021-08-23,0.0152905037926395,0.0116240538943074,0.00500900710844755,0.0182646376531307,0.0177456006046689,0.00835249584725109,0.0199119172145983,0.0238297528141834,0.0346623092095142,GB
United Kingdom,2021-08-24,0.0151559623138513,0.0116755171477866,0.00476140426246921,0.0176837817049872,0.0171886391322752,0.00839439143196238,0.0191912204945205,0.0237831851255105,0.0336942043158581,GB
United Kingdom,2021-08-25,0.0143465038683839,0.0112384759949806,0.00446998692277573,0.0171822426822614,0.0164243442718609,0.00850305501730725,0.0188196395939869,0.0232039838992772,0.0330037468035648,GB
United Kingdom,2021-08-26,0.0135845766552013,0.0102548218536567,0.00402132862160798,0.016327134520089,0.0157555876851219,0.00852370940558898,0.0178640119744167,0.0222846591130241,0.0319465353761633,GB
United Kingdom,2021-08-27,0.0127208309752882,0.00956447602036763,0.00293135018463165,0.0152820471479937,0.0148032625490258,0.00851652936865942,0.0170567704221077,0.0208191811658195,0.030915092357104,GB
United Kingdom,2021-08-28,0.01160088711389105,0.008823242480056216,0.002064465993344035,0.01421488448152225,0.013757197332948851,0.008551850484416836,0.01594719980837165,0.0194752134985098,0.0295334405380087,GB
United Kingdom,2021-08-29,0.0102295582121591,0.0071953666474530095,6.84029871926645e-4,0.012938749593841201,0.0123801729693199,0.0084446475141779255,0.014570656017956748,0.01830206466545515,0.02776539007439255,GB
United Kingdom,2021-08-30,0.00861359299193013,0.00539765654021429,-0.00107437356445087,0.0113958798137049,0.0107056421278149,0.00832466855700285,0.0128927703614102,0.0167604371897835,0.0258944503354294,GB
United Kingdom,2021-08-31,0.0066577573425532,0.00350220135945962,-0.00335479208112903,0.00936863315166366,0.00884287268760852,0.00846438002525471,0.010852775443477,0.0148737294658521,0.0234820656462582,GB
United Kingdom,2021-09-01,0.00471429837308438,0.00149399236686355,-0.00552897856314603,0.00726574655850776,0.00664061555694259,0.00846393912377852,0.00861999534514382,0.0126176240386673,0.0219016106021536,GB
United Kingdom,2021-09-02,0.00248122723582619,-8.3670698510724e-4,-0.00790649957662872,0.00491491910053245,0.00436161296197229,0.00827808989819864,0.00624586508031111,0.00979306955348537,0.0192861271947531,GB
United Kingdom,2021-09-03,2.617515366033462e-4,-0.0032214225729625748,-0.0102118962687071,0.0024785921862151648,0.0019824903763612702,0.00819795828269156,0.0038689858331851052,0.00727044365913292,0.01669369166826195,GB
United Kingdom,2021-09-04,-0.00166652176262408,-0.00544798840723055,-0.0127137930382268,4.41347498333907e-5,1.94528974418381e-6,0.0079700463782238409,0.00166651867284781,0.00472366894959106,0.0133562891852401,GB
United Kingdom,2021-09-05,-0.00376534012543742,-0.00790111800641863,-0.0153446544937294,-0.00224590640558474,-0.00208824011627217,0.0077536448865002,1.8012341511085e-4,0.00279893621145638,0.0107076443110304,GB
United Kingdom,2021-09-06,-0.00649561390409232,-0.0102187820865309,-0.01815531605614825,-0.0049073985256288845,-0.004815792365740545,0.007723191619070206,-0.0021244961698502597,6.1684689349367e-4,0.0076443360977912,GB
United Kingdom,2021-09-07,-0.008646839486601395,-0.0121071667985099,-0.020646269141562548,-0.007252362353030679,-0.00686319732883208,0.00772563975722759,-0.0050469417452280296,-0.0022220269291699252,0.00488262091844666,GB
United Kingdom,2021-09-08,-0.0115104310876434,-0.0147925250145417,-0.0231550569847123,-0.0100601559393273,-0.00949204484691848,0.00773020205451786,-0.00766645492003406,-0.00333037420209992,0.0030157192119197,GB
United Kingdom,2021-09-09,-0.01353272954016055,-0.0169225369392269,-0.025562055363265848,-0.01207214476229555,-0.0116447974788689,0.00780255453547154,-0.009430351345353015,-0.005628099751596025,0.00120939873796783,GB
United Kingdom,2021-09-10,-0.0154572891163148,-0.018772650762587,-0.027841026559581,-0.014006321683292,-0.0134541994787127,0.00771181420102608,-0.0111001423828575,-0.00772043482654817,3.45193485680631e-5,GB
United Kingdom,2021-09-11,-0.01704981306290545,-0.0204911891453312,-0.03004232080140925,-0.0155163305386631,-0.01495014254004,0.00790587430620452,-0.013023636315345501,-0.009751195148398426,-0.00214924718840759,GB
United Kingdom,2021-09-12,-0.01834461522871325,-0.02198534902894545,-0.032356393168319245,-0.0167299809485747,-0.01630680594944285,0.008125282632321144,-0.014290182459674599,-0.01117103026105665,-0.00399102937428227,GB
United Kingdom,2021-09-13,-0.01947117916924,-0.02301791371395845,-0.03395427687755715,-0.0177774289430762,-0.017444849032503852,0.008331096596386974,-0.0155094434693569,-0.0124799356389572,-0.0054085100286301695,GB
United Kingdom,2021-09-14,-0.02035580601883475,-0.0242548591297595,-0.03516756965668865,-0.018947373229976798,-0.01825767418012685,0.008514439289254251,-0.0160045523846832,-0.01298257856164605,-0.00611135757939675,GB
United Kingdom,2021-09-15,-0.0207698015284214,-0.024400370257768603,-0.03604568965469515,-0.0191455885982209,-0.01853391464139205,0.00869915250010044,-0.0165606384143863,-0.0128952302774,-0.006664696105176885,GB
United Kingdom,2021-09-16,-0.0207119410929051,-0.0240388808356175,-0.0363605445768637,-0.0190897786503627,-0.0185626967333832,0.0087712978035996,-0.0164672452311467,-0.0129399224227935,-0.00664070920358117,GB
United Kingdom,2021-09-17,-0.0204490345033652,-0.0242580969189824,-0.0360504821631321,-0.0187310752164932,-0.0180558962501923,0.00887927353450118,-0.0161854187083352,-0.0129278756219252,-0.00621507346147665,GB
United Kingdom,2021-09-18,-0.01994168571597325,-0.0239881220244906,-0.035226927762539,-0.018725838090299547,-0.0179040081419265,0.008829685302561556,-0.0156825905765804,-0.0124293783324494,-0.005779014670813145,GB
United Kingdom,2021-09-19,-0.01942911724826185,-0.0232644811106889,-0.03420894596076215,-0.018140733108505898,-0.0173210386238468,0.00873999039887796,-0.0151317839325133,-0.011192783858419101,-0.0044616779139983655,GB
United Kingdom,2021-09-20,-0.0180020519413976,-0.0219968130676422,-0.0325337600215219,-0.0165179510749878,-0.015942795512505,0.00865699109518008,-0.014065622042308,-0.0100413396325534,-0.00342394176347856,GB
United Kingdom,2021-09-21,-0.01634681476578505,-0.020051582392117552,-0.030970040221134552,-0.01447157803460715,-0.013819380546933,0.00866037500918776,-0.011683486169730799,-0.00821359400771672,-0.00204697288102503,GB
United Kingdom,2021-09-22,-0.01418275309764815,-0.0178847163031954,-0.0292007629439015,-0.0127527543744851,-0.0118593632122431,0.00872760494005601,-0.00998260048895908,-0.0065702368721270495,-3.3652854476500004e-4,GB
United Kingdom,2021-09-23,-0.0117842197065559,-0.0155481115390202,-0.0267022286374819,-0.0104614403215428,-0.0098480136736034,0.00872051749577998,-0.00764713757892771,-0.00469762492602144,0.00165856202619949,GB
