model,target_end_date,scale,rel_wis
ULZF-SEIRC19SI,2022-03-26,log,0.16336444814122014
UNED-PreCoV2,2022-03-26,log,0.9033650945352915
USC-SIkJalpha,2022-03-26,log,1.7233591554913519
UpgUmibUsi-MultiBayes,2022-03-26,log,2.3073438336453718
epiMOX-SUIHTER,2022-03-26,log,0.3176419940182941
epiforecasts-EpiNow2,2022-03-26,log,1.3253699182284997
itwm-dSEIR,2022-03-26,log,1.2215926660736716
prolix-euclidean,2022-03-26,log,2.096560334013507
EuroCOVIDhub-baseline,2022-03-26,natural,1.3112171880236327
EuroCOVIDhub-ensemble,2022-03-26,natural,1
FIAS_FZJ-Epi1Ger,2022-03-26,natural,3.689309333990584
HZI-AgeExtendedSEIR,2022-03-26,natural,1.362405000622309
ICM-agentModel,2022-03-26,natural,2.7733302681347722
IEM_Health-CovidProject,2022-03-26,natural,1.8247937092790176
ILM-EKF,2022-03-26,natural,12.58818387962529
ITWW-county_repro,2022-03-26,natural,1.1341142872089855
JBUD-HMXK,2022-03-26,natural,4.390736533966746
MIT_CovidAnalytics-DELPHI,2022-03-26,natural,1.8640172142819165
MOCOS-agent1,2022-03-26,natural,1.6756261394143612
MUNI-ARIMA,2022-03-26,natural,1.1508245800359944
MUNI_DMS-SEIAR,2022-03-26,natural,3.5991910600243395
RobertWalraven-ESG,2022-03-26,natural,1.456797453324647
SDSC_ISG-TrendModel,2022-03-26,natural,1.7979039506115204
ULZF-SEIRC19SI,2022-03-26,natural,0.253611413588572
UNED-PreCoV2,2022-03-26,natural,1.264195694749187
USC-SIkJalpha,2022-03-26,natural,1.614859836830338
UpgUmibUsi-MultiBayes,2022-03-26,natural,2.8537993868368776
epiMOX-SUIHTER,2022-03-26,natural,0.43676745961634517
epiforecasts-EpiNow2,2022-03-26,natural,2.341447631229876
itwm-dSEIR,2022-03-26,natural,1.603936932310241
prolix-euclidean,2022-03-26,natural,2.0432187156038957
EuroCOVIDhub-baseline,2022-04-02,log,1.2988804048678346
EuroCOVIDhub-ensemble,2022-04-02,log,1
FIAS_FZJ-Epi1Ger,2022-04-02,log,1.1420522263589161
HZI-AgeExtendedSEIR,2022-04-02,log,0.8457564276983822
IEM_Health-CovidProject,2022-04-02,log,1.2137993038735702
ILM-EKF,2022-04-02,log,1.8085063470422273
ITWW-county_repro,2022-04-02,log,0.7679763872350596
JBUD-HMXK,2022-04-02,log,3.201532682780819
MIT_CovidAnalytics-DELPHI,2022-04-02,log,1.7487332522805523
MOCOS-agent1,2022-04-02,log,1.310352506787051
MUNI-ARIMA,2022-04-02,log,1.4668921293682946
MUNI_DMS-SEIAR,2022-04-02,log,6.370301584180961
RobertWalraven-ESG,2022-04-02,log,1.5086113263597096
SDSC_ISG-TrendModel,2022-04-02,log,2.746406548604502
ULZF-SEIRC19SI,2022-04-02,log,0.6930833982070191
UNED-PreCoV2,2022-04-02,log,1.5773122545565974
USC-SIkJalpha,2022-04-02,log,1.4732445257707751
UpgUmibUsi-MultiBayes,2022-04-02,log,1.3172872372957658
epiMOX-SUIHTER,2022-04-02,log,0.72311660625523555
epiforecasts-EpiNow2,2022-04-02,log,1.5631192880354337
itwm-dSEIR,2022-04-02,log,0.5752618169044015
prolix-euclidean,2022-04-02,log,2.55671232038812
EuroCOVIDhub-baseline,2022-04-02,natural,1.5376977791191861
EuroCOVIDhub-ensemble,2022-04-02,natural,1
FIAS_FZJ-Epi1Ger,2022-04-02,natural,2.2533151317797566
HZI-AgeExtendedSEIR,2022-04-02,natural,1.3845669787246901
IEM_Health-CovidProject,2022-04-02,natural,1.3650960851338527
ILM-EKF,2022-04-02,natural,17.883503272087317
ITWW-county_repro,2022-04-02,natural,1.3832828553450829
JBUD-HMXK,2022-04-02,natural,4.939883785115956
MIT_CovidAnalytics-DELPHI,2022-04-02,natural,2.329301637268799
MOCOS-agent1,2022-04-02,natural,1.6169209406657612
MUNI-ARIMA,2022-04-02,natural,1.3925875612013128
MUNI_DMS-SEIAR,2022-04-02,natural,4.495383929946203
RobertWalraven-ESG,2022-04-02,natural,1.4496528788582854
SDSC_ISG-TrendModel,2022-04-02,natural,4.272022675179655
ULZF-SEIRC19SI,2022-04-02,natural,1.1092010999102293
UNED-PreCoV2,2022-04-02,natural,2.5066586797358723
USC-SIkJalpha,2022-04-02,natural,1.3185708868615664
UpgUmibUsi-MultiBayes,2022-04-02,natural,1.9145310348751898
epiMOX-SUIHTER,2022-04-02,natural,1.0766885620919349
epiforecasts-EpiNow2,2022-04-02,natural,5.600524315812213
itwm-dSEIR,2022-04-02,natural,1.264418714166294
prolix-euclidean,2022-04-02,natural,2.1919503136619634
EuroCOVIDhub-baseline,2022-04-09,log,1.2236907863429924
EuroCOVIDhub-ensemble,2022-04-09,log,1
FIAS_FZJ-Epi1Ger,2022-04-09,log,1.0653261203239965
HZI-AgeExtendedSEIR,2022-04-09,log,0.6860495555279944
ICM-agentModel,2022-04-09,log,2.1156498162903494
IEM_Health-CovidProject,2022-04-09,log,1.205488576632883
ILM-EKF,2022-04-09,log,1.7065878096858513
ITWW-county_repro,2022-04-09,log,1.0402686357509863
JBUD-HMXK,2022-04-09,log,2.396359683405126
MIT_CovidAnalytics-DELPHI,2022-04-09,log,1.170959046054751
MOCOS-agent1,2022-04-09,log,0.94474410974187
MUNI-ARIMA,2022-04-09,log,1.3924590357265074
MUNI_DMS-SEIAR,2022-04-09,log,4.92585101090267
RobertWalraven-ESG,2022-04-09,log,1.5939241053955262
SDSC_ISG-TrendModel,2022-04-09,log,1.097702284286358
ULZF-SEIRC19SI,2022-04-09,log,0.43649898101539913
UNED-PreCoV2,2022-04-09,log,0.5850235788578256
USC-SIkJalpha,2022-04-09,log,1.184273397548456
UpgUmibUsi-MultiBayes,2022-04-09,log,2.3003358704289445
epiMOX-SUIHTER,2022-04-09,log,0.38083551372647156
epiforecasts-EpiNow2,2022-04-09,log,1.438475188669795
itwm-dSEIR,2022-04-09,log,0.3638483333705586
prolix-euclidean,2022-04-09,log,3.144104957232314
EuroCOVIDhub-baseline,2022-04-09,natural,1.2399865231059937
EuroCOVIDhub-ensemble,2022-04-09,natural,1
FIAS_FZJ-Epi1Ger,2022-04-09,natural,2.1607714883633555
HZI-AgeExtendedSEIR,2022-04-09,natural,1.1195862527167424
ICM-agentModel,2022-04-09,natural,3.6379304067349176
IEM_Health-CovidProject,2022-04-09,natural,1.2954928607043312
ILM-EKF,2022-04-09,natural,42.05865813634902
ITWW-county_repro,2022-04-09,natural,1.8826563439286483
JBUD-HMXK,2022-04-09,natural,2.8346278069892072
MIT_CovidAnalytics-DELPHI,2022-04-09,natural,1.9315329155776453
MOCOS-agent1,2022-04-09,natural,1.4514037623788507
MUNI-ARIMA,2022-04-09,natural,1.284161556373269
MUNI_DMS-SEIAR,2022-04-09,natural,3.5350660519716453
RobertWalraven-ESG,2022-04-09,natural,1.4108727650054889
SDSC_ISG-TrendModel,2022-04-09,natural,1.186497792979253
ULZF-SEIRC19SI,2022-04-09,natural,0.6623438372476066
UNED-PreCoV2,2022-04-09,natural,1.0068057138365776
USC-SIkJalpha,2022-04-09,natural,1.1336043722673492
UpgUmibUsi-MultiBayes,2022-04-09,natural,3.099650400222981
epiMOX-SUIHTER,2022-04-09,natural,0.554856879684886
epiforecasts-EpiNow2,2022-04-09,natural,5.068381182723615
itwm-dSEIR,2022-04-09,natural,0.7371009254079653
prolix-euclidean,2022-04-09,natural,2.4755560492016495
EuroCOVIDhub-baseline,2022-04-16,log,1.232963214930751
EuroCOVIDhub-ensemble,2022-04-16,log,1
FIAS_FZJ-Epi1Ger,2022-04-16,log,0.6077497156576523
HZI-AgeExtendedSEIR,2022-04-16,log,0.6427595617264144
ICM-agentModel,2022-04-16,log,1.7947571082409142
IEM_Health-CovidProject,2022-04-16,log,1.2614691645103857
ILM-EKF,2022-04-16,log,1.630453375671844
ITWW-county_repro,2022-04-16,log,0.8239411238981506
JBUD-HMXK,2022-04-16,log,2.5206553906751576
MIT_CovidAnalytics-DELPHI,2022-04-16,log,1.03934261142905
MOCOS-agent1,2022-04-16,log,0.5356416424292725
MUNI-ARIMA,2022-04-16,log,1.459611030138404
MUNI_DMS-SEIAR,2022-04-16,log,3.1932103996339447
RobertWalraven-ESG,2022-04-16,log,1.4947169297430947
SDSC_ISG-TrendModel,2022-04-16,log,1.7598154898001968
ULZF-SEIRC19SI,2022-04-16,log,0.5649899292003506
UNED-PreCoV2,2022-04-16,log,1.37913416709475
USC-SIkJalpha,2022-04-16,log,1.1762890621865019
UpgUmibUsi-MultiBayes,2022-04-16,log,6.995534957529548
epiMOX-SUIHTER,2022-04-16,log,0.6241210110174518
epiforecasts-EpiNow2,2022-04-16,log,1.2997769602495763
itwm-dSEIR,2022-04-16,log,0.7003866533769992
prolix-euclidean,2022-04-16,log,3.905902121152289
EuroCOVIDhub-baseline,2022-04-16,natural,1.5609272013834619
EuroCOVIDhub-ensemble,2022-04-16,natural,1
FIAS_FZJ-Epi1Ger,2022-04-16,natural,1.3774625291501417
HZI-AgeExtendedSEIR,2022-04-16,natural,1.1400462382891912
ICM-agentModel,2022-04-16,natural,3.5030402827802414
IEM_Health-CovidProject,2022-04-16,natural,1.4535730138671292
ILM-EKF,2022-04-16,natural,28.743494703922995
ITWW-county_repro,2022-04-16,natural,1.3599595453533728
JBUD-HMXK,2022-04-16,natural,2.8997471439462204
MIT_CovidAnalytics-DELPHI,2022-04-16,natural,1.5789570431774935
MOCOS-agent1,2022-04-16,natural,0.7594730048560949
MUNI-ARIMA,2022-04-16,natural,1.4770182690036735
MUNI_DMS-SEIAR,2022-04-16,natural,1.8627530058801434
RobertWalraven-ESG,2022-04-16,natural,1.3643174955553983
SDSC_ISG-TrendModel,2022-04-16,natural,4.205368962411894
ULZF-SEIRC19SI,2022-04-16,natural,0.8737642822331461
UNED-PreCoV2,2022-04-16,natural,2.2504043138114826
USC-SIkJalpha,2022-04-16,natural,1.1038417663132822
UpgUmibUsi-MultiBayes,2022-04-16,natural,9.001676756794389
epiMOX-SUIHTER,2022-04-16,natural,0.9515534787087637
epiforecasts-EpiNow2,2022-04-16,natural,3.5286363087154484
itwm-dSEIR,2022-04-16,natural,1.4037817314961716
prolix-euclidean,2022-04-16,natural,2.722288063865484
EuroCOVIDhub-baseline,2022-04-23,log,1.502717439205701
EuroCOVIDhub-ensemble,2022-04-23,log,1
FIAS_FZJ-Epi1Ger,2022-04-23,log,0.33502519647525303
HZI-AgeExtendedSEIR,2022-04-23,log,0.5958658727497358
ICM-agentModel,2022-04-23,log,1.7963911982689202
IEM_Health-CovidProject,2022-04-23,log,1.2236530117174593
ILM-EKF,2022-04-23,log,1.7387392222957423
ITWW-county_repro,2022-04-23,log,0.6419620457581986
JBUD-HMXK,2022-04-23,log,2.9308517526708426
MIT_CovidAnalytics-DELPHI,2022-04-23,log,1.2618246072037842
MOCOS-agent1,2022-04-23,log,0.6868668556629363
MUNI-ARIMA,2022-04-23,log,1.7250646386165658
MUNI_DMS-SEIAR,2022-04-23,log,3.90879700798091
RobertWalraven-ESG,2022-04-23,log,1.455282641320017
SDSC_ISG-TrendModel,2022-04-23,log,1.7669807951923417
ULZF-SEIRC19SI,2022-04-23,log,0.7812232600920327
UNED-PreCoV2,2022-04-23,log,0.5846616488716646
USC-SIkJalpha,2022-04-23,log,1.1952415186691936
UpgUmibUsi-MultiBayes,2022-04-23,log,2.0280617957236466
epiMOX-SUIHTER,2022-04-23,log,0.38151148047224936
epiforecasts-EpiNow2,2022-04-23,log,1.2778301156489222
itwm-dSEIR,2022-04-23,log,0.271213795978372
prolix-euclidean,2022-04-23,log,4.710668612771854
EuroCOVIDhub-baseline,2022-04-23,natural,1.6096200092962296
EuroCOVIDhub-ensemble,2022-04-23,natural,1
FIAS_FZJ-Epi1Ger,2022-04-23,natural,0.5466498028166322
HZI-AgeExtendedSEIR,2022-04-23,natural,1.0214132431241587
ICM-agentModel,2022-04-23,natural,3.131904530235915
IEM_Health-CovidProject,2022-04-23,natural,1.382543521630223
ILM-EKF,2022-04-23,natural,35.75251506267271
ITWW-county_repro,2022-04-23,natural,1.011590886730043
JBUD-HMXK,2022-04-23,natural,2.128751084956192
MIT_CovidAnalytics-DELPHI,2022-04-23,natural,1.580158395148803
MOCOS-agent1,2022-04-23,natural,0.8260073925597866
MUNI-ARIMA,2022-04-23,natural,1.5838742074291121
MUNI_DMS-SEIAR,2022-04-23,natural,1.8919767778301706
RobertWalraven-ESG,2022-04-23,natural,1.3268980145124616
SDSC_ISG-TrendModel,2022-04-23,natural,3.4041899097340234
ULZF-SEIRC19SI,2022-04-23,natural,1.0942348403756204
UNED-PreCoV2,2022-04-23,natural,0.9335199478418799
USC-SIkJalpha,2022-04-23,natural,1.0403109688626528
UpgUmibUsi-MultiBayes,2022-04-23,natural,2.737682941397282
epiMOX-SUIHTER,2022-04-23,natural,0.536597894495606
epiforecasts-EpiNow2,2022-04-23,natural,1.6867247688841915
itwm-dSEIR,2022-04-23,natural,0.5271667592542155
prolix-euclidean,2022-04-23,natural,3.9503406109082455
EuroCOVIDhub-baseline,2022-04-30,log,1.4669190699211732
EuroCOVIDhub-ensemble,2022-04-30,log,1
FIAS_FZJ-Epi1Ger,2022-04-30,log,2.2637395993840146
HZI-AgeExtendedSEIR,2022-04-30,log,0.7892602267808358
ICM-agentModel,2022-04-30,log,0.9286136114186349
IEM_Health-CovidProject,2022-04-30,log,1.4503347293820938
ILM-EKF,2022-04-30,log,1.579804985333334
ITWW-county_repro,2022-04-30,log,1.6958565190727117
JBUD-HMXK,2022-04-30,log,3.4604737582818825
MIT_CovidAnalytics-DELPHI,2022-04-30,log,1.6704460579905873
MOCOS-agent1,2022-04-30,log,0.5556948158636132
MUNI-ARIMA,2022-04-30,log,1.3086399126235515
MUNI_DMS-SEIAR,2022-04-30,log,3.312247357390731
RobertWalraven-ESG,2022-04-30,log,1.2229993564866768
SDSC_ISG-TrendModel,2022-04-30,log,1.7342429452575079
ULZF-SEIRC19SI,2022-04-30,log,0.9887866673374226
USC-SIkJalpha,2022-04-30,log,1.3281287297587234
UpgUmibUsi-MultiBayes,2022-04-30,log,0.5522157345003336
epiMOX-SUIHTER,2022-04-30,log,0.6883649425854577
epiforecasts-EpiNow2,2022-04-30,log,1.3213063363560995
itwm-dSEIR,2022-04-30,log,1.011802935248423
prolix-euclidean,2022-04-30,log,4.0823522123237055
EuroCOVIDhub-baseline,2022-04-30,natural,1.8094164642520842
EuroCOVIDhub-ensemble,2022-04-30,natural,1
FIAS_FZJ-Epi1Ger,2022-04-30,natural,2.6962096516455647
HZI-AgeExtendedSEIR,2022-04-30,natural,1.1231580155779288
ICM-agentModel,2022-04-30,natural,1.6762352957833726
IEM_Health-CovidProject,2022-04-30,natural,1.7864862736177605
ILM-EKF,2022-04-30,natural,25.035285565237093
ITWW-county_repro,2022-04-30,natural,2.442922253370514
JBUD-HMXK,2022-04-30,natural,2.4232368937086015
MIT_CovidAnalytics-DELPHI,2022-04-30,natural,2.644633336163801
MOCOS-agent1,2022-04-30,natural,0.684408138122418
MUNI-ARIMA,2022-04-30,natural,1.5436514143926199
MUNI_DMS-SEIAR,2022-04-30,natural,1.6786525186155363
RobertWalraven-ESG,2022-04-30,natural,1.1040311885885137
SDSC_ISG-TrendModel,2022-04-30,natural,1.7799694214560597
ULZF-SEIRC19SI,2022-04-30,natural,1.3054857652174456
USC-SIkJalpha,2022-04-30,natural,1.1273308322282394
UpgUmibUsi-MultiBayes,2022-04-30,natural,0.6950837221994277
epiMOX-SUIHTER,2022-04-30,natural,0.884893805364923
epiforecasts-EpiNow2,2022-04-30,natural,1.5808027808509157
itwm-dSEIR,2022-04-30,natural,1.301608713084655
prolix-euclidean,2022-04-30,natural,4.611484261663695
EuroCOVIDhub-baseline,2022-05-07,log,1.693258622954215
EuroCOVIDhub-ensemble,2022-05-07,log,1
FIAS_FZJ-Epi1Ger,2022-05-07,log,1.775731066129836
HZI-AgeExtendedSEIR,2022-05-07,log,0.9274761401659216
ICM-agentModel,2022-05-07,log,0.4538476142814239
IEM_Health-CovidProject,2022-05-07,log,1.4086977238880793
ILM-EKF,2022-05-07,log,1.4196805138270787
ITWW-county_repro,2022-05-07,log,1.3574796152958855
JBUD-HMXK,2022-05-07,log,3.7301035073115187
MIT_CovidAnalytics-DELPHI,2022-05-07,log,1.4181916440364886
MOCOS-agent1,2022-05-07,log,0.6251873877086277
MUNI-ARIMA,2022-05-07,log,1.3037138153879109
MUNI_DMS-SEIAR,2022-05-07,log,2.8326811187160126
RobertWalraven-ESG,2022-05-07,log,1.3203091817096322
SDSC_ISG-TrendModel,2022-05-07,log,1.9038506115317988
ULZF-SEIRC19SI,2022-05-07,log,0.5023808015350656
USC-SIkJalpha,2022-05-07,log,1.42905767753375
UpgUmibUsi-MultiBayes,2022-05-07,log,3.363640620078473
epiMOX-SUIHTER,2022-05-07,log,0.2793984261851256
epiforecasts-EpiNow2,2022-05-07,log,1.407810380434509
itwm-dSEIR,2022-05-07,log,1.2089617953404348
prolix-euclidean,2022-05-07,log,5.051111041964427
EuroCOVIDhub-baseline,2022-05-07,natural,2.3209303572908984
EuroCOVIDhub-ensemble,2022-05-07,natural,1
FIAS_FZJ-Epi1Ger,2022-05-07,natural,1.829038484964774
HZI-AgeExtendedSEIR,2022-05-07,natural,1.255880916614285
ICM-agentModel,2022-05-07,natural,0.5191658183706911
IEM_Health-CovidProject,2022-05-07,natural,1.949656123625169
ILM-EKF,2022-05-07,natural,1.4119131936105909
ITWW-county_repro,2022-05-07,natural,1.2026747947342702
JBUD-HMXK,2022-05-07,natural,2.6861275193127634
MIT_CovidAnalytics-DELPHI,2022-05-07,natural,1.6915829117743326
MOCOS-agent1,2022-05-07,natural,0.6381027755392419
MUNI-ARIMA,2022-05-07,natural,1.7800881073914396
MUNI_DMS-SEIAR,2022-05-07,natural,1.1667531137292337
RobertWalraven-ESG,2022-05-07,natural,1.2388482089482022
SDSC_ISG-TrendModel,2022-05-07,natural,1.7621304762173071
ULZF-SEIRC19SI,2022-05-07,natural,0.4868753801361076
USC-SIkJalpha,2022-05-07,natural,1.2626386213629668
UpgUmibUsi-MultiBayes,2022-05-07,natural,3.116267678257148
epiMOX-SUIHTER,2022-05-07,natural,0.26363482847707803
epiforecasts-EpiNow2,2022-05-07,natural,1.2285284448517904
itwm-dSEIR,2022-05-07,natural,0.6608232680056659
prolix-euclidean,2022-05-07,natural,4.037509997665052
EuroCOVIDhub-baseline,2022-05-14,log,1.7772436601125408
EuroCOVIDhub-ensemble,2022-05-14,log,1
FIAS_FZJ-Epi1Ger,2022-05-14,log,2.022006771511045
HZI-AgeExtendedSEIR,2022-05-14,log,0.8267715366186259
ICM-agentModel,2022-05-14,log,1.5367080275596368
IEM_Health-CovidProject,2022-05-14,log,1.223146263865622
ILM-EKF,2022-05-14,log,1.6910538233311574
ITWW-county_repro,2022-05-14,log,0.960757098098579
JBUD-HMXK,2022-05-14,log,3.506818792530513
MIT_CovidAnalytics-DELPHI,2022-05-14,log,1.896944371142933
MOCOS-agent1,2022-05-14,log,0.7483207655364938
MUNI-ARIMA,2022-05-14,log,1.269395501133496
RobertWalraven-ESG,2022-05-14,log,1.3492957814723845
SDSC_ISG-TrendModel,2022-05-14,log,2.0271403275955864
ULZF-SEIRC19SI,2022-05-14,log,0.7414510707078082
USC-SIkJalpha,2022-05-14,log,1.5815606019081334
UpgUmibUsi-MultiBayes,2022-05-14,log,0.3102827001574569
epiMOX-SUIHTER,2022-05-14,log,0.7838262729177495
epiforecasts-EpiNow2,2022-05-14,log,1.326047484059904
itwm-dSEIR,2022-05-14,log,0.3441688828967182
prolix-euclidean,2022-05-14,log,4.150760317949232
EuroCOVIDhub-baseline,2022-05-14,natural,2.1637026420262817
EuroCOVIDhub-ensemble,2022-05-14,natural,1
FIAS_FZJ-Epi1Ger,2022-05-14,natural,4.622324025291282
HZI-AgeExtendedSEIR,2022-05-14,natural,1.5867911546541347
ICM-agentModel,2022-05-14,natural,2.4137931034616398
IEM_Health-CovidProject,2022-05-14,natural,1.3769674452272727
ILM-EKF,2022-05-14,natural,70.562501391415
ITWW-county_repro,2022-05-14,natural,2.3147835440867945
JBUD-HMXK,2022-05-14,natural,2.986624982727954
MIT_CovidAnalytics-DELPHI,2022-05-14,natural,3.442717835761085
MOCOS-agent1,2022-05-14,natural,1.1815356400692956
MUNI-ARIMA,2022-05-14,natural,1.5770308703424605
RobertWalraven-ESG,2022-05-14,natural,1.1629015925422659
SDSC_ISG-TrendModel,2022-05-14,natural,1.8145908229776937
ULZF-SEIRC19SI,2022-05-14,natural,1.243472606805992
USC-SIkJalpha,2022-05-14,natural,1.5932956964890328
UpgUmibUsi-MultiBayes,2022-05-14,natural,0.4952833231313339
epiMOX-SUIHTER,2022-05-14,natural,1.2748439023868705
epiforecasts-EpiNow2,2022-05-14,natural,1.3323316109121848
itwm-dSEIR,2022-05-14,natural,0.652311113326545
prolix-euclidean,2022-05-14,natural,7.754628358222875
EuroCOVIDhub-baseline,2022-05-21,log,2.005046910742429
EuroCOVIDhub-ensemble,2022-05-21,log,1
FIAS_FZJ-Epi1Ger,2022-05-21,log,2.591323278206338
HZI-AgeExtendedSEIR,2022-05-21,log,1.2690826530629054
ICM-agentModel,2022-05-21,log,1.9625187846114307
IEM_Health-CovidProject,2022-05-21,log,1.4817412661114555
ILM-EKF,2022-05-21,log,1.451477228427183
ITWW-county_repro,2022-05-21,log,0.8301338451547461
JBUD-HMXK,2022-05-21,log,3.0381584252967855
MIT_CovidAnalytics-DELPHI,2022-05-21,log,2.539448198493995
MOCOS-agent1,2022-05-21,log,0.7856966041175536
MUNI-ARIMA,2022-05-21,log,1.4145405691145672
RobertWalraven-ESG,2022-05-21,log,1.4891438282342837
SDSC_ISG-TrendModel,2022-05-21,log,1.6727096583245293
ULZF-SEIRC19SI,2022-05-21,log,1.7637338693041975
USC-SIkJalpha,2022-05-21,log,1.3235982200742173
UpgUmibUsi-MultiBayes,2022-05-21,log,3.4321316769292363
epiMOX-SUIHTER,2022-05-21,log,1.0544591331140467
epiforecasts-EpiNow2,2022-05-21,log,1.5255334952218393
itwm-dSEIR,2022-05-21,log,0.8282563289909206
prolix-euclidean,2022-05-21,log,3.6928124606826964
EuroCOVIDhub-baseline,2022-05-21,natural,2.573053544919542
EuroCOVIDhub-ensemble,2022-05-21,natural,1
FIAS_FZJ-Epi1Ger,2022-05-21,natural,6.308451730306443
HZI-AgeExtendedSEIR,2022-05-21,natural,2.646559494402757
ICM-agentModel,2022-05-21,natural,2.814721576466058
IEM_Health-CovidProject,2022-05-21,natural,1.4725281757807693
ILM-EKF,2022-05-21,natural,41.621302476740716
ITWW-county_repro,2022-05-21,natural,2.156657549908326
JBUD-HMXK,2022-05-21,natural,3.4737922100050413
MIT_CovidAnalytics-DELPHI,2022-05-21,natural,3.723171558891987
MOCOS-agent1,2022-05-21,natural,1.2702733545488114
MUNI-ARIMA,2022-05-21,natural,1.8354839883434624
RobertWalraven-ESG,2022-05-21,natural,1.2588979222387229
SDSC_ISG-TrendModel,2022-05-21,natural,2.1880692362529004
ULZF-SEIRC19SI,2022-05-21,natural,2.9942990760217603
USC-SIkJalpha,2022-05-21,natural,1.1889796279550329
UpgUmibUsi-MultiBayes,2022-05-21,natural,5.534732291880958
epiMOX-SUIHTER,2022-05-21,natural,1.7143882293321724
epiforecasts-EpiNow2,2022-05-21,natural,1.7313119734240563
itwm-dSEIR,2022-05-21,natural,1.4590978604433458
prolix-euclidean,2022-05-21,natural,8.58657528832581
EuroCOVIDhub-baseline,2022-05-28,log,2.837696590911267
EuroCOVIDhub-ensemble,2022-05-28,log,1
FIAS_FZJ-Epi1Ger,2022-05-28,log,3.5642615432068734
HZI-AgeExtendedSEIR,2022-05-28,log,1.8753347995817853
ICM-agentModel,2022-05-28,log,0.8053265469215195
IEM_Health-CovidProject,2022-05-28,log,1.5718422761870887
ILM-EKF,2022-05-28,log,1.3081569070655108
ITWW-county_repro,2022-05-28,log,1.1698765030178155
JBUD-HMXK,2022-05-28,log,3.6664900494933437
MIT_CovidAnalytics-DELPHI,2022-05-28,log,2.7632705684475147
MOCOS-agent1,2022-05-28,log,0.7002196411233117
MUNI-ARIMA,2022-05-28,log,2.1869123055352957
RobertWalraven-ESG,2022-05-28,log,2.1345552983298814
SDSC_ISG-TrendModel,2022-05-28,log,1.9731622547005845
ULZF-SEIRC19SI,2022-05-28,log,1.1039367704209642
USC-SIkJalpha,2022-05-28,log,1.1704103007750561
UpgUmibUsi-MultiBayes,2022-05-28,log,1.9094338209811015
epiMOX-SUIHTER,2022-05-28,log,1.7838579443364528
epiforecasts-EpiNow2,2022-05-28,log,1.373445369569068
itwm-dSEIR,2022-05-28,log,1.2020812569995383
prolix-euclidean,2022-05-28,log,4.722521621213715
EuroCOVIDhub-baseline,2022-05-28,natural,3.9539954056057236
EuroCOVIDhub-ensemble,2022-05-28,natural,1
FIAS_FZJ-Epi1Ger,2022-05-28,natural,9.93241128955877
HZI-AgeExtendedSEIR,2022-05-28,natural,4.041741586878953
ICM-agentModel,2022-05-28,natural,1.2514793464080036
IEM_Health-CovidProject,2022-05-28,natural,1.635085647540206
